ZIP_CODE,INCIDENT_TYPE_DESC,INCIDENT_DATE_TIME,Group_Count
10302.0,622 - No incident found on arrival at dispatch address,2014,3
10026.0,"463 - Vehicle accident, general cleanup",2015,3
10461.0,132 - Road freight or transport vehicle fire,2015,3
10025.0,621 - Wrong location,2015,3
11375.0,"400 - Hazardous condition, other",2017,3
10470.0,735B - Unnecessary alarm/alarm system testing or servicing,2014,3
11212.0,671 - HazMat release investigation w/no HazMat,2013,3
10032.0,4004 - Scaffold Incident,2016,3
11428.0,"510 - Person in distress, other",2013,3
11422.0,812 - Flood assessment,2017,3
11428.0,"500 - Service Call, other",2014,3
11429.0,142 - Brush or brush-and-grass mixture fire,2014,3
10025.0,554 - Assist invalid,2014,3
11354.0,352 - Extrication of victim(s) from vehicle,2016,3
11212.0,742 - Extinguishing system activation,2013,3
11429.0,142 - Brush or brush-and-grass mixture fire,2016,3
11417.0,"118 - Trash or rubbish fire, contained",2013,3
10026.0,461 - Building or structure weakened or collapsed,2013,3
10461.0,"150 - Outside rubbish fire, other",2017,3
11417.0,112 - Fires in structure other than in a building,2015,3
11216.0,731 - Sprinkler activation due to malfunction,2017,3
10025.0,552 - Police matter,2013,3
10032.0,"463 - Vehicle accident, general cleanup",2014,3
11103.0,461 - Building or structure weakened or collapsed,2016,3
10026.0,461 - Building or structure weakened or collapsed,2014,3
11216.0,731 - Sprinkler activation due to malfunction,2013,3
10461.0,"200 - Overpressure rupture, explosion, overheat other",2013,3
11361.0,413 - Oil or other combustible liquid spill,2017,3
11216.0,"730 - System malfunction, other",2015,3
11104.0,4001 - Tree/branch removal or cutting,2014,3
11428.0,"463 - Vehicle accident, general cleanup",2017,3
10026.0,"463 - Vehicle accident, general cleanup",2013,3
10025.0,621 - Wrong location,2017,3
11364.0,611 - Dispatched & canceled en route,2013,3
11217.0,352 - Extrication of victim(s) from vehicle,2016,3
10310.0,324 - Motor vehicle accident with no injuries.,2015,3
10471.0,112 - Fires in structure other than in a building,2013,3
10312.0,324 - Motor vehicle accident with no injuries.,2013,3
10025.0,731 - Sprinkler activation due to malfunction,2013,3
10032.0,413 - Oil or other combustible liquid spill,2014,3
10025.0,721 - Bomb scare - no bomb,2013,3
10302.0,622 - No incident found on arrival at dispatch address,2013,3
11429.0,112 - Fires in structure other than in a building,2016,3
10459.0,"440 - Electrical  wiring/equipment problem, other",2015,3
10025.0,"700 - False alarm or false call, other",2015,3
10032.0,461 - Building or structure weakened or collapsed,2017,3
10025.0,"661 - EMS call, party transported by non-fire agency",2017,3
11428.0,"550 - Public service assistance, other",2013,3
10456.0,442 - Overheated motor,2013,3
10032.0,411 - Gasoline or other flammable liquid spill,2014,3
11217.0,352 - Extrication of victim(s) from vehicle,2015,3
10302.0,"600 - Good intent call, other",2017,3
11429.0,"116 - Fuel burner/boiler malfunction, fire confined",2013,3
11217.0,324 - Motor vehicle accident with no injuries.,2015,3
11217.0,324 - Motor vehicle accident with no injuries.,2017,3
11206.0,"130 - Mobile property (vehicle) fire, other",2013,3
10025.0,"652 - Steam, vapor, fog or dust thought to be smoke",2017,3
10454.0,352 - Extrication of victim(s) from vehicle,2013,3
11212.0,"700 - False alarm or false call, other",2015,3
10025.0,"650 - Steam, other gas mistaken for smoke, other",2017,3
11217.0,"350 - Extrication, rescue, other",2017,3
11212.0,"700 - False alarm or false call, other",2013,3
10459.0,411 - Gasoline or other flammable liquid spill,2016,3
11356.0,324 - Motor vehicle accident with no injuries.,2014,3
11216.0,"510 - Person in distress, other",2014,3
11251.0,740A - Unnecessary alarm/construction activities,2017,3
11218.0,"440 - Electrical  wiring/equipment problem, other",2016,3
10475.0,"746 - Carbon monoxide detector activation, no CO",2017,3
10470.0,"500 - Service Call, other",2014,3
11251.0,322 - Motor vehicle accident with injuries,2015,3
11428.0,"118 - Trash or rubbish fire, contained",2014,3
11251.0,322 - Motor vehicle accident with injuries,2013,3
11429.0,"555 - Defective elevator, no occupants",2016,3
11354.0,551 - Assist police or other governmental agency,2016,3
11428.0,"116 - Fuel burner/boiler malfunction, fire confined",2017,3
10024.0,551 - Assist police or other governmental agency,2017,3
10027.0,324 - Motor vehicle accident with no injuries.,2015,3
11428.0,"116 - Fuel burner/boiler malfunction, fire confined",2016,3
10459.0,551 - Assist police or other governmental agency,2015,3
10301.0,"440 - Electrical  wiring/equipment problem, other",2014,3
10027.0,352 - Extrication of victim(s) from vehicle,2013,3
10312.0,"510 - Person in distress, other",2017,3
11429.0,"600 - Good intent call, other",2016,3
11429.0,611 - Dispatched & canceled en route,2013,3
10024.0,"520 - Water problem, other",2017,3
11106.0,131 - Passenger vehicle fire,2015,3
10024.0,"520 - Water problem, other",2015,3
11103.0,"321 - EMS call, excluding vehicle accident with injury",2017,3
11103.0,"321 - EMS call, excluding vehicle accident with injury",2016,3
11218.0,"321 - EMS call, excluding vehicle accident with injury",2017,3
11354.0,553 - Public service,2013,3
11356.0,"116 - Fuel burner/boiler malfunction, fire confined",2017,3
11422.0,"520 - Water problem, other",2013,3
10024.0,"510 - Person in distress, other",2013,3
11429.0,622 - No incident found on arrival at dispatch address,2016,3
11416.0,352 - Extrication of victim(s) from vehicle,2013,3
10453.0,731 - Sprinkler activation due to malfunction,2014,3
10461.0,"440 - Electrical  wiring/equipment problem, other",2013,3
11213.0,142 - Brush or brush-and-grass mixture fire,2016,3
10456.0,"460 - Accident, potential accident, other",2013,3
11212.0,461 - Building or structure weakened or collapsed,2013,3
11251.0,"500 - Service Call, other",2013,3
11429.0,553 - Public service,2013,3
11369.0,"100 - Fire, other",2013,3
11251.0,"445 - Arcing, shorted electrical equipment",2015,3
11361.0,352 - Extrication of victim(s) from vehicle,2017,3
11377.0,132 - Road freight or transport vehicle fire,2015,3
10032.0,740B - Unnecessary alarm/other known cause,2017,3
11416.0,745A - Unnecessary alarm/ordinary household activities,2016,3
10456.0,"410 - Combustible/flammable gas/liquid condition, other",2014,3
11204.0,622 - No incident found on arrival at dispatch address,2014,3
11429.0,553 - Public service,2017,3
10456.0,4004 - Scaffold Incident,2017,3
10475.0,"440 - Electrical  wiring/equipment problem, other",2015,3
11356.0,131 - Passenger vehicle fire,2016,3
10470.0,"500 - Service Call, other",2016,3
11356.0,131 - Passenger vehicle fire,2014,3
11356.0,131 - Passenger vehicle fire,2013,3
11218.0,142 - Brush or brush-and-grass mixture fire,2013,3
11428.0,131 - Passenger vehicle fire,2017,3
11251.0,323 - Motor vehicle/pedestrian accident (MV Ped),2015,3
11218.0,142 - Brush or brush-and-grass mixture fire,2016,3
11218.0,142 - Brush or brush-and-grass mixture fire,2017,3
11218.0,"150 - Outside rubbish fire, other",2013,3
11218.0,"150 - Outside rubbish fire, other",2014,3
11354.0,531 - Smoke or odor removal,2015,3
11428.0,131 - Passenger vehicle fire,2014,3
11415.0,745A - Unnecessary alarm/ordinary household activities,2016,3
11356.0,424 - Carbon monoxide incident,2014,3
10461.0,"440 - Electrical  wiring/equipment problem, other",2015,3
10027.0,"400 - Hazardous condition, other",2013,3
11204.0,622 - No incident found on arrival at dispatch address,2017,3
11416.0,352 - Extrication of victim(s) from vehicle,2015,3
10031.0,"700 - False alarm or false call, other",2015,3
11251.0,"151 - Outside rubbish, trash or waste fire",2013,3
11375.0,442 - Overheated motor,2014,3
11365.0,112 - Fires in structure other than in a building,2015,3
11427.0,740A - Unnecessary alarm/construction activities,2017,3
11251.0,"113 - Cooking fire, confined to container",2016,3
11251.0,"100 - Fire, other",2017,3
10302.0,424 - Carbon monoxide incident,2017,3
10460.0,"700 - False alarm or false call, other",2015,3
10471.0,324 - Motor vehicle accident with no injuries.,2013,3
10470.0,444 - Power line down,2015,3
10024.0,413 - Oil or other combustible liquid spill,2013,3
11413.0,"118 - Trash or rubbish fire, contained",2015,3
10470.0,444 - Power line down,2013,3
11218.0,413 - Oil or other combustible liquid spill,2013,3
11367.0,511 - Lock-out,2015,3
10031.0,"653 - Smoke from barbecue, tar kettle",2016,3
11239.0,"746 - Carbon monoxide detector activation, no CO",2015,3
11212.0,"440 - Electrical  wiring/equipment problem, other",2015,3
11239.0,"746 - Carbon monoxide detector activation, no CO",2014,3
11413.0,"118 - Trash or rubbish fire, contained",2017,3
11368.0,"746 - Carbon monoxide detector activation, no CO",2015,3
10024.0,4004 - Scaffold Incident,2017,3
10459.0,551 - Assist police or other governmental agency,2016,3
11361.0,"510 - Person in distress, other",2014,3
11422.0,"510 - Person in distress, other",2017,3
10027.0,"441 - Heat from short circuit (wiring), defective/worn",2014,3
11218.0,"440 - Electrical  wiring/equipment problem, other",2014,3
11422.0,"510 - Person in distress, other",2016,3
11416.0,"400 - Hazardous condition, other",2014,3
10303.0,"150 - Outside rubbish fire, other",2014,3
10027.0,413 - Oil or other combustible liquid spill,2017,3
10027.0,4003 - No Detector Activation Carbon Monoxide Incident or Emergency,2015,3
11218.0,324 - Motor vehicle accident with no injuries.,2014,3
11369.0,"116 - Fuel burner/boiler malfunction, fire confined",2017,3
10310.0,"400 - Hazardous condition, other",2014,3
10472.0,"160 - Special outside fire, other",2016,3
11378.0,411 - Gasoline or other flammable liquid spill,2014,3
10024.0,"463 - Vehicle accident, general cleanup",2014,3
11354.0,553 - Public service,2017,3
10024.0,461 - Building or structure weakened or collapsed,2016,3
11354.0,554 - Assist invalid,2017,3
10024.0,444 - Power line down,2017,3
11428.0,"100 - Fire, other",2016,3
10027.0,4001 - Tree/branch removal or cutting,2016,3
11369.0,"118 - Trash or rubbish fire, contained",2013,3
11218.0,352 - Extrication of victim(s) from vehicle,2014,3
10027.0,413 - Oil or other combustible liquid spill,2016,3
11218.0,352 - Extrication of victim(s) from vehicle,2016,3
11356.0,"116 - Fuel burner/boiler malfunction, fire confined",2014,3
11415.0,740B - Unnecessary alarm/other known cause,2016,3
11367.0,413 - Oil or other combustible liquid spill,2015,3
10024.0,"440 - Electrical  wiring/equipment problem, other",2013,3
11427.0,"746 - Carbon monoxide detector activation, no CO",2017,3
11415.0,740B - Unnecessary alarm/other known cause,2013,3
11427.0,"746 - Carbon monoxide detector activation, no CO",2015,3
11218.0,"400 - Hazardous condition, other",2014,3
11415.0,740A - Unnecessary alarm/construction activities,2017,3
10031.0,732 - Extinguishing system activation due to malfunction,2015,3
10301.0,"440 - Electrical  wiring/equipment problem, other",2016,3
10027.0,411 - Gasoline or other flammable liquid spill,2017,3
11251.0,"500 - Service Call, other",2015,3
10453.0,731 - Sprinkler activation due to malfunction,2017,3
11216.0,5001 - Cable / Telephone Wires Down,2017,3
11428.0,323 - Motor vehicle/pedestrian accident (MV Ped),2016,3
10461.0,352 - Extrication of victim(s) from vehicle,2015,3
10474.0,"118 - Trash or rubbish fire, contained",2015,3
11251.0,731 - Sprinkler activation due to malfunction,2016,3
11428.0,"331 - Lock-in (if lock out , use 511 )",2013,3
11004.0,142 - Brush or brush-and-grass mixture fire,2017,3
10470.0,553 - Public service,2014,3
11422.0,621 - Wrong location,2017,3
10302.0,512 - Ring or jewelry removal,2016,3
11428.0,324 - Motor vehicle accident with no injuries.,2015,3
11375.0,324 - Motor vehicle accident with no injuries.,2016,3
10312.0,411 - Gasoline or other flammable liquid spill,2016,3
11251.0,"710 - Malicious, mischievous false call, other",2015,3
11212.0,"520 - Water problem, other",2016,3
10312.0,411 - Gasoline or other flammable liquid spill,2017,3
11422.0,621 - Wrong location,2016,3
11251.0,"651 - Smoke scare, odor of smoke",2016,3
11422.0,611 - Dispatched & canceled en route,2013,3
11206.0,"150 - Outside rubbish fire, other",2014,3
11428.0,324 - Motor vehicle accident with no injuries.,2014,3
11216.0,444 - Power line down,2017,3
11216.0,444 - Power line down,2015,3
11369.0,"520 - Water problem, other",2017,3
11356.0,411 - Gasoline or other flammable liquid spill,2016,3
10474.0,411 - Gasoline or other flammable liquid spill,2017,3
11004.0,111 - Building fire,2017,3
10025.0,142 - Brush or brush-and-grass mixture fire,2013,3
10025.0,132 - Road freight or transport vehicle fire,2015,3
10461.0,"400 - Hazardous condition, other",2015,3
10032.0,"700 - False alarm or false call, other",2013,3
10456.0,"650 - Steam, other gas mistaken for smoke, other",2017,3
10025.0,"321 - EMS call, excluding vehicle accident with injury",2015,3
11416.0,"321 - EMS call, excluding vehicle accident with injury",2016,3
11212.0,531 - Smoke or odor removal,2016,3
11429.0,411 - Gasoline or other flammable liquid spill,2013,3
10026.0,"700 - False alarm or false call, other",2013,3
11429.0,411 - Gasoline or other flammable liquid spill,2015,3
11364.0,"550 - Public service assistance, other",2017,3
10475.0,"700 - False alarm or false call, other",2014,3
11251.0,740A - Unnecessary alarm/construction activities,2016,3
10303.0,"116 - Fuel burner/boiler malfunction, fire confined",2014,3
11217.0,621 - Wrong location,2017,3
10026.0,"700 - False alarm or false call, other",2015,3
11251.0,740A - Unnecessary alarm/construction activities,2015,3
10026.0,"700 - False alarm or false call, other",2016,3
11217.0,622 - No incident found on arrival at dispatch address,2016,3
10303.0,"116 - Fuel burner/boiler malfunction, fire confined",2016,3
11212.0,531 - Smoke or odor removal,2015,3
11217.0,"652 - Steam, vapor, fog or dust thought to be smoke",2017,3
11356.0,"200 - Overpressure rupture, explosion, overheat other",2017,3
11416.0,"100 - Fire, other",2016,3
11205.0,"150 - Outside rubbish fire, other",2013,3
10303.0,"117 - Commercial Compactor fire, confined to rubbish",2013,3
11417.0,"100 - Fire, other",2015,3
10472.0,"321 - EMS call, excluding vehicle accident with injury",2015,3
10461.0,352 - Extrication of victim(s) from vehicle,2014,3
11103.0,"400 - Hazardous condition, other",2013,3
11428.0,"331 - Lock-in (if lock out , use 511 )",2014,3
10470.0,"555 - Defective elevator, no occupants",2014,3
11105.0,732 - Extinguishing system activation due to malfunction,2016,3
10470.0,"555 - Defective elevator, no occupants",2013,3
10303.0,"117 - Commercial Compactor fire, confined to rubbish",2015,3
10026.0,732 - Extinguishing system activation due to malfunction,2013,3
11217.0,732 - Extinguishing system activation due to malfunction,2015,3
11356.0,142 - Brush or brush-and-grass mixture fire,2014,3
10025.0,131 - Passenger vehicle fire,2015,3
11369.0,731 - Sprinkler activation due to malfunction,2015,3
11354.0,"510 - Person in distress, other",2013,3
10456.0,411 - Gasoline or other flammable liquid spill,2017,3
11422.0,"550 - Public service assistance, other",2016,3
10302.0,"463 - Vehicle accident, general cleanup",2013,3
10024.0,"730 - System malfunction, other",2015,3
11216.0,4004 - Scaffold Incident,2017,3
10301.0,243 - Fireworks explosion (no fire),2016,3
11216.0,4004 - Scaffold Incident,2016,3
11375.0,413 - Oil or other combustible liquid spill,2014,3
10470.0,511 - Lock-out,2016,3
11216.0,4003 - No Detector Activation Carbon Monoxide Incident or Emergency,2015,3
11416.0,324 - Motor vehicle accident with no injuries.,2014,3
10024.0,"700 - False alarm or false call, other",2015,3
11106.0,112 - Fires in structure other than in a building,2014,3
11429.0,"520 - Water problem, other",2015,3
11428.0,"200 - Overpressure rupture, explosion, overheat other",2017,3
11429.0,"550 - Public service assistance, other",2013,3
11375.0,"420 - Toxic condition, other",2017,3
10032.0,731 - Sprinkler activation due to malfunction,2016,3
11216.0,"400 - Hazardous condition, other",2015,3
10474.0,"350 - Extrication, rescue, other",2014,3
11218.0,112 - Fires in structure other than in a building,2016,3
11369.0,"116 - Fuel burner/boiler malfunction, fire confined",2016,3
11369.0,"100 - Fire, other",2015,3
11354.0,"520 - Water problem, other",2014,3
10024.0,621 - Wrong location,2016,3
11218.0,"114 - Chimney or flue fire, confined to chimney or flue",2014,3
10024.0,621 - Wrong location,2015,3
10024.0,732 - Extinguishing system activation due to malfunction,2013,3
10456.0,413 - Oil or other combustible liquid spill,2013,3
11251.0,522 - Water or steam leak,2015,3
11411.0,611 - Dispatched & canceled en route,2014,3
10032.0,"700 - False alarm or false call, other",2017,3
10312.0,"440 - Electrical  wiring/equipment problem, other",2016,3
11206.0,"150 - Outside rubbish fire, other",2016,3
10470.0,"550 - Public service assistance, other",2014,3
11354.0,461 - Building or structure weakened or collapsed,2015,3
10461.0,"400 - Hazardous condition, other",2016,3
11411.0,611 - Dispatched & canceled en route,2013,3
11212.0,"510 - Person in distress, other",2017,3
10301.0,"321 - EMS call, excluding vehicle accident with injury",2014,3
11411.0,"500 - Service Call, other",2014,3
11361.0,"463 - Vehicle accident, general cleanup",2016,3
11361.0,"463 - Vehicle accident, general cleanup",2017,3
10026.0,740B - Unnecessary alarm/other known cause,2017,3
11369.0,"100 - Fire, other",2017,3
11251.0,"550 - Public service assistance, other",2017,3
11361.0,"400 - Hazardous condition, other",2014,3
10312.0,"460 - Accident, potential accident, other",2014,3
10024.0,740B - Unnecessary alarm/other known cause,2016,3
11103.0,"520 - Water problem, other",2013,3
10475.0,"440 - Electrical  wiring/equipment problem, other",2013,3
10312.0,"460 - Accident, potential accident, other",2016,3
11356.0,"150 - Outside rubbish fire, other",2014,3
11217.0,740B - Unnecessary alarm/other known cause,2015,3
11415.0,"746 - Carbon monoxide detector activation, no CO",2015,3
11428.0,"311 - Medical assist, assist EMS crew",2016,3
11251.0,"555 - Defective elevator, no occupants",2016,3
11004.0,111 - Building fire,2014,3
11411.0,622 - No incident found on arrival at dispatch address,2015,3
11204.0,352 - Extrication of victim(s) from vehicle,2013,3
10308.0,"463 - Vehicle accident, general cleanup",2016,3
10314.0,"116 - Fuel burner/boiler malfunction, fire confined",2014,3
10020.0,"600 - Good intent call, other",2013,3
10020.0,611 - Dispatched & canceled en route,2015,3
10456.0,531 - Smoke or odor removal,2017,3
10034.0,"510 - Person in distress, other",2015,3
11361.0,"116 - Fuel burner/boiler malfunction, fire confined",2013,3
11105.0,740B - Unnecessary alarm/other known cause,2015,3
10310.0,"550 - Public service assistance, other",2014,3
11214.0,551 - Assist police or other governmental agency,2015,3
10474.0,553 - Public service,2013,3
10460.0,413 - Oil or other combustible liquid spill,2017,3
11355.0,621 - Wrong location,2015,3
10310.0,"550 - Public service assistance, other",2013,3
10029.0,551 - Assist police or other governmental agency,2017,3
10308.0,324 - Motor vehicle accident with no injuries.,2014,3
10029.0,552 - Police matter,2013,3
11213.0,731 - Sprinkler activation due to malfunction,2017,3
11361.0,740B - Unnecessary alarm/other known cause,2015,3
10301.0,622 - No incident found on arrival at dispatch address,2013,3
11370.0,"400 - Hazardous condition, other",2015,3
11221.0,"350 - Extrication, rescue, other",2013,3
11370.0,4001 - Tree/branch removal or cutting,2013,3
11367.0,"440 - Electrical  wiring/equipment problem, other",2013,3
11221.0,352 - Extrication of victim(s) from vehicle,2013,3
11375.0,552 - Police matter,2016,3
11213.0,731 - Sprinkler activation due to malfunction,2014,3
11221.0,352 - Extrication of victim(s) from vehicle,2017,3
10020.0,"550 - Public service assistance, other",2015,3
11213.0,731 - Sprinkler activation due to malfunction,2015,3
10474.0,"100 - Fire, other",2016,3
10020.0,622 - No incident found on arrival at dispatch address,2013,3
11421.0,"520 - Water problem, other",2014,3
11355.0,"400 - Hazardous condition, other",2015,3
10456.0,142 - Brush or brush-and-grass mixture fire,2015,3
10020.0,735B - Unnecessary alarm/alarm system testing or servicing,2013,3
11213.0,"700 - False alarm or false call, other",2014,3
10456.0,142 - Brush or brush-and-grass mixture fire,2016,3
10020.0,732 - Extinguishing system activation due to malfunction,2017,3
11211.0,"460 - Accident, potential accident, other",2017,3
10020.0,732 - Extinguishing system activation due to malfunction,2014,3
10310.0,552 - Police matter,2014,3
10302.0,"116 - Fuel burner/boiler malfunction, fire confined",2017,3
11433.0,"440 - Electrical  wiring/equipment problem, other",2017,3
10474.0,"100 - Fire, other",2017,3
11412.0,"100 - Fire, other",2017,3
11238.0,444 - Power line down,2015,3
11238.0,442 - Overheated motor,2017,3
11415.0,"331 - Lock-in (if lock out , use 511 )",2016,3
10030.0,742 - Extinguishing system activation,2014,3
11421.0,"550 - Public service assistance, other",2013,3
10020.0,"651 - Smoke scare, odor of smoke",2014,3
10020.0,"651 - Smoke scare, odor of smoke",2013,3
11433.0,442 - Overheated motor,2014,3
11355.0,622 - No incident found on arrival at dispatch address,2015,3
11355.0,"400 - Hazardous condition, other",2013,3
11433.0,442 - Overheated motor,2015,3
10304.0,"117 - Commercial Compactor fire, confined to rubbish",2015,3
11355.0,"400 - Hazardous condition, other",2014,3
11221.0,"321 - EMS call, excluding vehicle accident with injury",2016,3
11238.0,"440 - Electrical  wiring/equipment problem, other",2017,3
10469.0,553 - Public service,2013,3
10020.0,522 - Water or steam leak,2016,3
11238.0,413 - Oil or other combustible liquid spill,2017,3
11238.0,551 - Assist police or other governmental agency,2016,3
10469.0,531 - Smoke or odor removal,2013,3
11238.0,"410 - Combustible/flammable gas/liquid condition, other",2013,3
10029.0,"652 - Steam, vapor, fog or dust thought to be smoke",2013,3
11238.0,4004 - Scaffold Incident,2017,3
11426.0,424 - Carbon monoxide incident,2017,3
10029.0,"652 - Steam, vapor, fog or dust thought to be smoke",2015,3
11426.0,424 - Carbon monoxide incident,2016,3
11377.0,371 - Electrocution or potential electrocution,2014,3
11415.0,"311 - Medical assist, assist EMS crew",2014,3
11105.0,740B - Unnecessary alarm/other known cause,2014,3
11433.0,531 - Smoke or odor removal,2013,3
11415.0,"311 - Medical assist, assist EMS crew",2013,3
10469.0,531 - Smoke or odor removal,2014,3
11103.0,740B - Unnecessary alarm/other known cause,2016,3
10029.0,"652 - Steam, vapor, fog or dust thought to be smoke",2017,3
11412.0,112 - Fires in structure other than in a building,2014,3
10034.0,"520 - Water problem, other",2014,3
10304.0,"321 - EMS call, excluding vehicle accident with injury",2013,3
10034.0,"520 - Water problem, other",2016,3
11355.0,413 - Oil or other combustible liquid spill,2014,3
11238.0,"400 - Hazardous condition, other",2013,3
11206.0,413 - Oil or other combustible liquid spill,2013,3
11355.0,424 - Carbon monoxide incident,2013,3
10304.0,324 - Motor vehicle accident with no injuries.,2014,3
11221.0,444 - Power line down,2017,3
10020.0,"200 - Overpressure rupture, explosion, overheat other",2014,3
10029.0,"700 - False alarm or false call, other",2014,3
11433.0,552 - Police matter,2013,3
11221.0,"460 - Accident, potential accident, other",2013,3
11221.0,413 - Oil or other combustible liquid spill,2015,3
10456.0,"115 - Incinerator overload or malfunction, fire confined",2013,3
10460.0,411 - Gasoline or other flammable liquid spill,2015,3
10029.0,"650 - Steam, other gas mistaken for smoke, other",2017,3
10314.0,4003 - No Detector Activation Carbon Monoxide Incident or Emergency,2015,3
10460.0,413 - Oil or other combustible liquid spill,2013,3
10301.0,622 - No incident found on arrival at dispatch address,2015,3
11104.0,131 - Passenger vehicle fire,2017,3
10030.0,740B - Unnecessary alarm/other known cause,2013,3
10469.0,551 - Assist police or other governmental agency,2013,3
11103.0,740B - Unnecessary alarm/other known cause,2013,3
10020.0,"445 - Arcing, shorted electrical equipment",2017,3
11214.0,"510 - Person in distress, other",2017,3
10020.0,"445 - Arcing, shorted electrical equipment",2015,3
11357.0,"100 - Fire, other",2017,3
10456.0,"130 - Mobile property (vehicle) fire, other",2013,3
11411.0,112 - Fires in structure other than in a building,2014,3
10020.0,"445 - Arcing, shorted electrical equipment",2013,3
11221.0,4003 - No Detector Activation Carbon Monoxide Incident or Emergency,2015,3
11104.0,131 - Passenger vehicle fire,2014,3
11426.0,444 - Power line down,2013,3
11365.0,413 - Oil or other combustible liquid spill,2015,3
10462.0,4003 - No Detector Activation Carbon Monoxide Incident or Emergency,2016,3
10474.0,"100 - Fire, other",2015,3
11102.0,"520 - Water problem, other",2017,3
10474.0,"100 - Fire, other",2014,3
10029.0,"650 - Steam, other gas mistaken for smoke, other",2013,3
11426.0,"440 - Electrical  wiring/equipment problem, other",2014,3
10020.0,"400 - Hazardous condition, other",2015,3
10030.0,732 - Extinguishing system activation due to malfunction,2014,3
11415.0,"311 - Medical assist, assist EMS crew",2016,3
10310.0,552 - Police matter,2015,3
11211.0,"730 - System malfunction, other",2014,3
11211.0,461 - Building or structure weakened or collapsed,2014,3
10310.0,553 - Public service,2014,3
11361.0,"118 - Trash or rubbish fire, contained",2017,3
11205.0,"510 - Person in distress, other",2016,3
10021.0,"410 - Combustible/flammable gas/liquid condition, other",2013,3
10021.0,4004 - Scaffold Incident,2016,3
10034.0,424 - Carbon monoxide incident,2014,3
10021.0,4004 - Scaffold Incident,2014,3
11364.0,"100 - Fire, other",2013,3
10031.0,142 - Brush or brush-and-grass mixture fire,2016,3
10462.0,"321 - EMS call, excluding vehicle accident with injury",2017,3
11104.0,622 - No incident found on arrival at dispatch address,2014,3
10308.0,"550 - Public service assistance, other",2013,3
10471.0,551 - Assist police or other governmental agency,2017,3
11423.0,622 - No incident found on arrival at dispatch address,2015,3
10034.0,424 - Carbon monoxide incident,2017,3
11426.0,511 - Lock-out,2016,3
11105.0,742 - Extinguishing system activation,2017,3
10310.0,553 - Public service,2013,3
10031.0,142 - Brush or brush-and-grass mixture fire,2014,3
10462.0,324 - Motor vehicle accident with no injuries.,2015,3
11378.0,"460 - Accident, potential accident, other",2016,3
10021.0,363 - Swift water rescue,2013,3
10021.0,"350 - Extrication, rescue, other",2013,3
10471.0,553 - Public service,2014,3
10029.0,"441 - Heat from short circuit (wiring), defective/worn",2013,3
10462.0,"350 - Extrication, rescue, other",2014,3
10471.0,553 - Public service,2016,3
11433.0,324 - Motor vehicle accident with no injuries.,2015,3
11367.0,"200 - Overpressure rupture, explosion, overheat other",2013,3
10303.0,740B - Unnecessary alarm/other known cause,2014,3
10029.0,413 - Oil or other combustible liquid spill,2017,3
11360.0,511 - Lock-out,2013,3
11377.0,352 - Extrication of victim(s) from vehicle,2014,3
10029.0,4003 - No Detector Activation Carbon Monoxide Incident or Emergency,2017,3
11211.0,531 - Smoke or odor removal,2014,3
11423.0,611 - Dispatched & canceled en route,2013,3
10029.0,4004 - Scaffold Incident,2015,3
11375.0,731 - Sprinkler activation due to malfunction,2016,3
11205.0,5001 - Cable / Telephone Wires Down,2015,3
11433.0,132 - Road freight or transport vehicle fire,2017,3
10021.0,422 - Chemical spill or leak,2014,3
10029.0,411 - Gasoline or other flammable liquid spill,2015,3
10034.0,411 - Gasoline or other flammable liquid spill,2017,3
11433.0,142 - Brush or brush-and-grass mixture fire,2015,3
10462.0,"321 - EMS call, excluding vehicle accident with injury",2014,3
10308.0,342 - Search for person in water,2014,3
10021.0,413 - Oil or other combustible liquid spill,2016,3
11238.0,"520 - Water problem, other",2017,3
11423.0,622 - No incident found on arrival at dispatch address,2013,3
11205.0,5001 - Cable / Telephone Wires Down,2016,3
11238.0,"520 - Water problem, other",2015,3
11421.0,622 - No incident found on arrival at dispatch address,2017,3
11421.0,622 - No incident found on arrival at dispatch address,2016,3
11004.0,413 - Oil or other combustible liquid spill,2014,3
11205.0,5001 - Cable / Telephone Wires Down,2017,3
11421.0,622 - No incident found on arrival at dispatch address,2014,3
11426.0,622 - No incident found on arrival at dispatch address,2015,3
11421.0,621 - Wrong location,2015,3
11360.0,511 - Lock-out,2014,3
10462.0,"321 - EMS call, excluding vehicle accident with injury",2016,3
10034.0,"440 - Electrical  wiring/equipment problem, other",2016,3
10303.0,"746 - Carbon monoxide detector activation, no CO",2014,3
11433.0,"350 - Extrication, rescue, other",2014,3
10469.0,554 - Assist invalid,2016,3
11221.0,"117 - Commercial Compactor fire, confined to rubbish",2015,3
11221.0,"117 - Commercial Compactor fire, confined to rubbish",2016,3
10029.0,461 - Building or structure weakened or collapsed,2016,3
11415.0,"400 - Hazardous condition, other",2014,3
10029.0,"463 - Vehicle accident, general cleanup",2013,3
10020.0,745A - Unnecessary alarm/ordinary household activities,2016,3
11214.0,"650 - Steam, other gas mistaken for smoke, other",2017,3
11426.0,"550 - Public service assistance, other",2013,3
11214.0,"650 - Steam, other gas mistaken for smoke, other",2015,3
10020.0,745A - Unnecessary alarm/ordinary household activities,2013,3
10460.0,"440 - Electrical  wiring/equipment problem, other",2014,3
11433.0,411 - Gasoline or other flammable liquid spill,2016,3
